,iso_code,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,created_at
193833,OWID_WRL,World,2020-07-25,16039255.0,250012.0,250254.286,676091.0,6072.0,5967.429,2036.74,31.748,31.778,85.853,0.771,0.758,1.08,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-25
193832,OWID_WRL,World,2020-07-24,15789243.0,283726.0,248157.0,670019.0,6470.0,6028.571,2004.992,36.029,31.512,85.082,0.822,0.766,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-24
193831,OWID_WRL,World,2020-07-23,15505517.0,279773.0,241548.857,663549.0,6635.0,5952.857,1968.963,35.527,30.673,84.261,0.843,0.756,1.1,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-23
193830,OWID_WRL,World,2020-07-22,15225745.0,275452.0,236574.571,656914.0,7398.0,5887.143,1933.436,34.978,30.041,83.418,0.939,0.748,1.1,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-22
193829,OWID_WRL,World,2020-07-21,14950311.0,243027.0,230011.857,649516.0,6351.0,5674.0,1898.46,30.861,29.208,82.479,0.806,0.721,1.1,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-21
193828,OWID_WRL,World,2020-07-20,14707394.0,207958.0,226854.857,643178.0,3940.0,5620.714,1867.614,26.407,28.807,81.674,0.5,0.714,1.1,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-20
193827,OWID_WRL,World,2020-07-19,14499436.0,211832.0,224892.143,639238.0,4906.0,5685.143,1841.206,26.899,28.558,81.173,0.623,0.722,1.1,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-19
193826,OWID_WRL,World,2020-07-18,14287604.0,235331.0,222179.857,634332.0,6500.0,5598.571,1814.307,29.883,28.213,80.55,0.825,0.711,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-18
193825,OWID_WRL,World,2020-07-17,14052273.0,237469.0,218963.714,627834.0,5940.0,5398.571,1784.423,30.155,27.805,79.725,0.754,0.686,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-17
193824,OWID_WRL,World,2020-07-16,13814804.0,244953.0,218356.0,620837.0,6175.0,5371.286,1754.268,31.105,27.728,78.837,0.784,0.682,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-16
193823,OWID_WRL,World,2020-07-15,13569851.0,229513.0,215422.714,614662.0,5906.0,5319.286,1723.163,29.145,27.355,78.053,0.75,0.675,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-15
193822,OWID_WRL,World,2020-07-14,13340338.0,220928.0,213362.286,608756.0,5978.0,5279.571,1694.019,28.054,27.094,77.303,0.759,0.67,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-14
193821,OWID_WRL,World,2020-07-13,13119410.0,194219.0,211713.429,602780.0,4391.0,5337.143,1665.964,24.663,26.884,76.544,0.558,0.678,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-13
193820,OWID_WRL,World,2020-07-12,12925191.0,192846.0,207940.429,598389.0,4300.0,5313.429,1641.301,24.488,26.405,75.986,0.546,0.675,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-12
193819,OWID_WRL,World,2020-07-11,12732345.0,212818.0,206962.143,594089.0,5100.0,5243.714,1616.813,27.025,26.281,75.44,0.648,0.666,1.1,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-11
193818,OWID_WRL,World,2020-07-10,12519527.0,233215.0,203650.0,588989.0,5749.0,5197.857,1589.788,29.615,25.86,74.793,0.73,0.66,1.1,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-10
193817,OWID_WRL,World,2020-07-09,12286312.0,224420.0,199259.857,583241.0,5811.0,5125.0,1560.173,28.498,25.303,74.063,0.738,0.651,1.1,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-09
193816,OWID_WRL,World,2020-07-08,12061892.0,215090.0,196461.571,577430.0,5628.0,5078.0,1531.675,27.313,24.948,73.325,0.715,0.645,1.1,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-08
193815,OWID_WRL,World,2020-07-07,11846802.0,209386.0,196436.857,571806.0,6381.0,5044.0,1504.362,26.589,24.944,72.611,0.81,0.641,1.11,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-07
193814,OWID_WRL,World,2020-07-06,11637416.0,167808.0,192744.286,565425.0,4225.0,4878.286,1477.774,21.309,24.476,71.8,0.537,0.619,1.11,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-06
193813,OWID_WRL,World,2020-07-05,11469608.0,185998.0,190551.714,561200.0,3812.0,4849.143,1456.464,23.619,24.197,71.264,0.484,0.616,1.11,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-05
193812,OWID_WRL,World,2020-07-04,11283610.0,189633.0,188105.571,557392.0,4779.0,4816.857,1432.846,24.08,23.887,70.78,0.607,0.612,1.11,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-04
193811,OWID_WRL,World,2020-07-03,11093977.0,202484.0,186205.286,552615.0,5239.0,4805.0,1408.765,25.712,23.645,70.174,0.665,0.61,1.11,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-03
193810,OWID_WRL,World,2020-07-02,10891494.0,204832.0,184771.714,547376.0,5482.0,4783.429,1383.053,26.011,23.463,69.508,0.696,0.607,1.12,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-02
193809,OWID_WRL,World,2020-07-01,10686662.0,214917.0,181146.857,541894.0,5390.0,4727.286,1357.042,27.291,23.003,68.812,0.684,0.6,1.13,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-07-01
193808,OWID_WRL,World,2020-06-30,10471745.0,183538.0,174931.286,536504.0,5221.0,4743.0,1329.751,23.307,22.214,68.128,0.663,0.602,1.13,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-30
193807,OWID_WRL,World,2020-06-29,10288207.0,152460.0,172715.286,531283.0,4021.0,4791.571,1306.445,19.36,21.932,67.465,0.511,0.608,1.13,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-29
193806,OWID_WRL,World,2020-06-28,10135747.0,168875.0,171242.0,527262.0,3586.0,4759.857,1287.085,21.445,21.745,66.954,0.455,0.604,1.14,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-28
193805,OWID_WRL,World,2020-06-27,9967281.0,176331.0,163236.286,523677.0,4696.0,4904.286,1265.692,22.391,20.729,66.499,0.596,0.623,1.13,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-27
193804,OWID_WRL,World,2020-06-26,9790950.0,192449.0,164594.714,518981.0,5088.0,4868.571,1243.301,24.438,20.901,65.903,0.646,0.618,1.14,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-26
193803,OWID_WRL,World,2020-06-25,9598501.0,179458.0,162988.857,513893.0,5089.0,4879.857,1218.863,22.788,20.697,65.257,0.646,0.62,1.14,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-25
193802,OWID_WRL,World,2020-06-24,9419043.0,171408.0,157792.143,508804.0,5500.0,4914.429,1196.074,21.766,20.037,64.61,0.698,0.624,1.13,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-24
193801,OWID_WRL,World,2020-06-23,9247635.0,168026.0,153758.143,503335.0,5561.0,4912.571,1174.308,21.337,19.525,63.916,0.706,0.624,1.13,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-23
193800,OWID_WRL,World,2020-06-22,9079612.0,142147.0,150300.429,497774.0,3799.0,5135.0,1152.972,18.05,19.086,63.21,0.482,0.652,1.12,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-22
193799,OWID_WRL,World,2020-06-21,8937466.0,112835.0,147824.714,493975.0,4597.0,5162.714,1134.921,14.328,18.771,62.727,0.584,0.656,1.11,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-21
193798,OWID_WRL,World,2020-06-20,8844427.0,185840.0,150547.143,489379.0,4446.0,5029.571,1123.107,23.599,19.117,62.144,0.565,0.639,1.13,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-20
193797,OWID_WRL,World,2020-06-19,8658587.0,181208.0,143132.0,484933.0,5167.0,5024.429,1099.508,23.011,18.176,61.579,0.656,0.638,1.13,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-19
193796,OWID_WRL,World,2020-06-18,8477527.0,143081.0,135456.0,478587.0,5331.0,4958.714,1076.516,18.169,17.201,60.773,0.677,0.63,1.11,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-18
193795,OWID_WRL,World,2020-06-17,8334446.0,143170.0,134469.0,473256.0,5487.0,4925.714,1058.347,18.18,17.076,60.096,0.697,0.625,1.11,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-17
193794,OWID_WRL,World,2020-06-16,8191276.0,143822.0,133605.0,467769.0,7118.0,4918.286,1040.167,18.263,16.966,59.399,0.904,0.625,1.11,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-16
193793,OWID_WRL,World,2020-06-15,8047454.0,124817.0,131056.143,460651.0,3993.0,4629.0,1021.903,15.85,16.642,58.496,0.507,0.588,1.11,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-15
193792,OWID_WRL,World,2020-06-14,7922637.0,131892.0,127944.714,456658.0,3665.0,4677.857,1006.054,16.748,16.247,57.989,0.465,0.594,1.11,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-14
193791,OWID_WRL,World,2020-06-13,7790745.0,133934.0,124964.714,452993.0,4410.0,4601.571,989.305,17.008,15.869,57.523,0.56,0.584,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-13
193790,OWID_WRL,World,2020-06-12,7656811.0,127476.0,124323.286,448584.0,4707.0,4558.143,972.298,16.187,15.787,56.963,0.598,0.579,1.08,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-12
193789,OWID_WRL,World,2020-06-11,7529335.0,136172.0,125207.0,443877.0,5100.0,4618.857,956.11,17.292,15.899,56.366,0.648,0.587,1.08,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-11
193788,OWID_WRL,World,2020-06-10,7393163.0,137122.0,125532.857,438779.0,5435.0,4666.714,938.818,17.412,15.941,55.718,0.69,0.593,1.08,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-10
193787,OWID_WRL,World,2020-06-09,7256041.0,125980.0,122308.286,433344.0,5093.0,4700.571,921.406,15.998,15.531,55.028,0.647,0.597,1.08,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-09
193786,OWID_WRL,World,2020-06-08,7130061.0,103037.0,121943.143,428251.0,4335.0,4725.857,905.409,13.084,15.485,54.381,0.55,0.6,1.08,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-08
193785,OWID_WRL,World,2020-06-07,7027024.0,111032.0,121547.143,423916.0,3131.0,4626.857,892.324,14.099,15.435,53.831,0.398,0.588,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-07
193784,OWID_WRL,World,2020-06-06,6915992.0,129444.0,120402.0,420785.0,4106.0,4629.286,878.225,16.437,15.289,53.433,0.521,0.588,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-06
193783,OWID_WRL,World,2020-06-05,6786548.0,133662.0,121253.571,416679.0,5132.0,4657.0,861.788,16.973,15.397,52.912,0.652,0.591,1.1,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-05
193782,OWID_WRL,World,2020-06-04,6652886.0,138453.0,119556.0,411547.0,5435.0,4661.714,844.815,17.581,15.182,52.26,0.69,0.592,1.1,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-04
193781,OWID_WRL,World,2020-06-03,6514433.0,114550.0,116938.429,406112.0,5672.0,4606.714,827.233,14.546,14.849,51.57,0.72,0.585,1.1,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-03
193780,OWID_WRL,World,2020-06-02,6403109.0,123424.0,115219.429,400440.0,5270.0,4561.857,813.097,15.673,14.631,50.85,0.669,0.579,1.11,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-02
193779,OWID_WRL,World,2020-06-01,6280332.0,100265.0,110785.857,395170.0,3642.0,4466.571,797.506,12.732,14.068,50.181,0.462,0.567,1.11,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-06-01
193778,OWID_WRL,World,2020-05-31,6180067.0,103016.0,109106.143,391531.0,3148.0,4436.286,784.774,13.081,13.855,49.718,0.4,0.563,1.12,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-31
193777,OWID_WRL,World,2020-05-30,6077051.0,135405.0,107775.857,388383.0,4300.0,4496.571,771.692,17.194,13.686,49.319,0.546,0.571,1.12,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-30
193776,OWID_WRL,World,2020-05-29,5941646.0,121779.0,103348.571,384083.0,5165.0,4506.857,754.498,15.464,13.124,48.773,0.656,0.572,1.12,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-29
193775,OWID_WRL,World,2020-05-28,5819867.0,120130.0,101272.0,378918.0,5050.0,4582.286,739.034,15.255,12.86,48.117,0.641,0.582,1.11,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-28
193774,OWID_WRL,World,2020-05-27,5699737.0,102517.0,99269.714,373868.0,5358.0,4570.143,723.779,13.018,12.606,47.476,0.68,0.58,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-27
193773,OWID_WRL,World,2020-05-26,5597220.0,92389.0,99683.714,368510.0,4603.0,4575.714,710.761,11.732,12.658,46.795,0.585,0.581,1.08,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-26
193772,OWID_WRL,World,2020-05-25,5504831.0,88507.0,100166.429,363907.0,3430.0,4680.429,699.029,11.239,12.72,46.211,0.436,0.594,1.08,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-25
193771,OWID_WRL,World,2020-05-24,5416696.0,93704.0,100244.857,362397.0,3570.0,4781.286,687.837,11.899,12.73,46.019,0.453,0.607,1.08,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-24
193770,OWID_WRL,World,2020-05-23,5323431.0,104414.0,98065.429,358907.0,4372.0,4784.143,675.994,13.259,12.453,45.576,0.555,0.608,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-23
193769,OWID_WRL,World,2020-05-22,5219017.0,107243.0,96588.143,354535.0,5693.0,4810.0,662.735,13.618,12.265,45.021,0.723,0.611,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-22
193768,OWID_WRL,World,2020-05-21,5111774.0,106114.0,95032.286,348842.0,4965.0,4815.0,649.117,13.475,12.068,44.298,0.63,0.611,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-21
193767,OWID_WRL,World,2020-05-20,5005764.0,105415.0,93538.286,343877.0,5397.0,4911.429,635.655,13.386,11.878,43.667,0.685,0.624,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-20
193766,OWID_WRL,World,2020-05-19,4900349.0,95768.0,90531.0,338480.0,5336.0,4920.143,622.269,12.161,11.496,42.982,0.678,0.625,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-19
193765,OWID_WRL,World,2020-05-18,4804790.0,89056.0,89036.0,333361.0,4136.0,4997.429,610.135,11.309,11.306,42.332,0.525,0.635,1.09,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-18
193764,OWID_WRL,World,2020-05-17,4715734.0,78448.0,87178.286,329226.0,3590.0,4953.143,598.826,9.962,11.07,41.807,0.456,0.629,1.07,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-17
193763,OWID_WRL,World,2020-05-16,4637286.0,94073.0,86723.571,325636.0,4553.0,5019.714,588.864,11.946,11.013,41.351,0.578,0.637,1.07,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-16
193762,OWID_WRL,World,2020-05-15,4543213.0,96352.0,85363.714,321083.0,5728.0,5030.429,576.918,12.235,10.84,40.773,0.727,0.639,1.06,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-15
193761,OWID_WRL,World,2020-05-14,4446861.0,95656.0,84733.0,315355.0,5640.0,5058.857,564.683,12.147,10.76,40.045,0.716,0.642,1.05,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-14
193760,OWID_WRL,World,2020-05-13,4351206.0,84364.0,83960.857,309715.0,5458.0,5065.429,552.536,10.713,10.662,39.329,0.693,0.643,1.05,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-13
193759,OWID_WRL,World,2020-05-12,4266843.0,85303.0,84841.714,304257.0,5877.0,5248.857,541.824,10.832,10.774,38.636,0.746,0.667,1.04,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-12
193758,OWID_WRL,World,2020-05-11,4181560.0,76052.0,84030.0,298386.0,3826.0,5301.429,530.994,9.657,10.671,37.89,0.486,0.673,1.04,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-11
193757,OWID_WRL,World,2020-05-10,4105565.0,75265.0,84221.857,294560.0,4056.0,5378.429,521.344,9.558,10.695,37.405,0.515,0.683,1.03,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-10
193756,OWID_WRL,World,2020-05-09,4030300.0,84554.0,84066.0,290504.0,4628.0,5351.714,511.786,10.737,10.675,36.89,0.588,0.68,1.03,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-09
193755,OWID_WRL,World,2020-05-08,3945746.0,91937.0,83207.857,285876.0,5927.0,5529.143,501.049,11.675,10.566,36.302,0.753,0.702,1.03,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-08
193754,OWID_WRL,World,2020-05-07,3855289.0,90251.0,82791.714,279949.0,5686.0,5475.0,489.563,11.46,10.513,35.549,0.722,0.695,1.03,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-07
193753,OWID_WRL,World,2020-05-06,3766621.0,90530.0,81875.714,274263.0,6742.0,5530.143,478.303,11.496,10.397,34.827,0.856,0.702,1.04,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-06
193752,OWID_WRL,World,2020-05-05,3676091.0,79621.0,80203.429,267521.0,6245.0,5560.429,466.807,10.111,10.185,33.971,0.793,0.706,1.03,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-05
193751,OWID_WRL,World,2020-05-04,3596470.0,77395.0,79658.714,261276.0,4365.0,5638.0,456.697,9.828,10.115,33.178,0.554,0.716,1.03,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-05-04
